CoreID,CompositeDepth,TOC_percent,TOC_mg_g
Tel2006,5.75,0.664408450704225,6.64408450704225
Tel2006,6.25,0.945691995934563,9.45691995934564
Tel2006,6.75,0.920720758483034,9.20720758483034
Tel2006,7.75,0.893371470165527,8.93371470165527
Tel2006,8.25,1.01728323529412,10.1728323529412
Tel2006,8.75,1.23527626168224,12.3527626168224
Tel2006,9.25,1.02684271685761,10.2684271685761
Tel2006,9.75,1.02325024311183,10.2325024311183
Tel2006,10.75,1.03040782873136,10.3040782873136
Tel2006,11.25,0.93635243902439,9.3635243902439
Tel2006,12.25,0.85309875,8.5309875
Tel2006,12.75,0.756627586206897,7.56627586206897
Tel2006,13.25,0.690923709677419,6.90923709677419
Tel2006,13.75,0.705463014988072,7.05463014988072
Tel2006,14.25,1.13814145543228,11.3814145543228
Tel2006,14.75,0.86063875502008,8.6063875502008
Tel2006,15.75,1.22771063829787,12.2771063829787
Tel2006,16.25,0.861309274873524,8.61309274873524
Tel2006,16.75,0.811375184138835,8.11375184138836
Tel2006,17.75,1.24833333333333,12.4833333333333
Tel2006,18.25,1.37266323232323,13.7266323232323
Tel2006,18.75,0.941301136363637,9.41301136363636
Tel2006,19.75,0.985081481481482,9.85081481481482
Tel2006,20.25,1.12870478107986,11.2870478107986
Tel2006,21.75,0.709109135399674,7.09109135399674
Tel2006,22.25,0.8624,8.624
Tel2006,22.75,0.785390311418685,7.85390311418685
Tel2006,23.75,0.684200308641975,6.84200308641975
Tel2006,24.75,0.808029423182067,8.08029423182067
Tel2006,25.75,0.85254112754159,8.5254112754159
Tel2006,26.75,1.12983522012579,11.2983522012579
Tel2006,27.75,0.976783355525966,9.76783355525966
Tel2006,28.25,0.816241420118344,8.16241420118344
Tel2006,28.75,0.934605593979045,9.34605593979045
Tel2006,29.25,0.93359329529244,9.3359329529244
Tel2006,29.75,0.879649281045752,8.79649281045752
Tel2006,30.75,0.832240070175439,8.32240070175439
Tel2006,31.25,0.784331081081081,7.84331081081081
Tel2006,31.75,0.782726442012351,7.82726442012351
Tel2006,32.75,0.755207922272048,7.55207922272048
Tel2006,33.25,0.669314790996785,6.69314790996785
Tel2006,33.75,0.682379373368146,6.82379373368146
Tel2006,34.25,0.710198882681564,7.10198882681564
Tel2006,34.75,0.744650709298871,7.44650709298871
Tel2006,35.75,0.6118,6.118
Tel2006,36.75,0.530166197183099,5.30166197183099
Tel2006,37.25,0.564806125827815,5.64806125827815
Tel2006,37.75,0.543112694560967,5.43112694560967
Tel2006,38.75,1.02713505527087,10.2713505527087
Tel2006,39.75,0.865961032216641,8.65961032216641
Tel2006,40.75,0.91858308195451,9.1858308195451
Tel2006,41.25,0.920706754966888,9.20706754966888
Tel2006,41.75,0.955908781558727,9.55908781558727
Tel2006,42.25,0.957458779576588,9.57458779576588
Tel2006,42.75,0.912666856848961,9.12666856848961
Tel2006,43.25,0.81017119205298,8.1017119205298
Tel2006,43.75,0.767452848484849,7.67452848484849
Tel2006,44.25,0.758011851851852,7.58011851851852
Tel2006,44.75,0.807334200743494,8.07334200743495
Tel2006,45.25,0.680890404624277,6.80890404624277
Tel2006,46.25,0.760759151515152,7.60759151515152
Tel2006,46.75,0.955705559130892,9.55705559130892
Tel2006,47.25,0.857905139664805,8.57905139664805
Tel2006,47.75,0.915138636363636,9.15138636363636
Tel2006,48.25,0.902155856966708,9.02155856966708
Tel2006,48.75,0.757711797133407,7.57711797133407
Tel2006,49.25,0.789168973747017,7.89168973747017
Tel2006,49.75,0.859444108108108,8.59444108108108
Tel2006,50.25,0.914296716224871,9.14296716224871
Tel2006,51.25,0.949919610231425,9.49919610231425
Tel2006,51.75,0.876555555555556,8.76555555555556
Tel2006,52.25,0.9799265,9.799265
Tel2006,53.25,0.893223648648649,8.93223648648649
Tel2006,53.75,0.783426235380117,7.83426235380117
Tel2006,54.25,0.82922546875,8.2922546875
Tel2006,54.75,0.864450740740741,8.64450740740741
Tel2006,55.25,0.834167833333333,8.34167833333333
Tel2006,55.75,0.72234320754717,7.2234320754717
Tel2006,56.75,0.792178545454545,7.92178545454545
Tel2006,57.25,0.741435961538461,7.41435961538461
Tel2006,57.75,0.792911355932204,7.92911355932203
Tel2006,58.25,0.895580795454546,8.95580795454546
Tel2006,58.75,0.900872903225806,9.00872903225806
Tel2006,59.25,0.802048333333334,8.02048333333334
Tel2006,60.25,1.02187203125,10.2187203125
Tel2006,61.25,0.841691052631579,8.41691052631579
Tel2006,61.75,0.750832444444445,7.50832444444445
Tel2006,62.25,0.826569589041096,8.26569589041096
Tel2006,62.75,0.919532512743281,9.19532512743281
Tel2006,63.25,0.80017,8.0017
Tel2006,63.75,0.900444102564103,9.00444102564103
Tel2006,64.25,0.967058630136986,9.67058630136986
Tel2006,64.75,0.871546666666667,8.71546666666667
Tel2006,65.25,0.856362903030303,8.56362903030303
Tel2006,66.25,0.719743181818182,7.19743181818182
Tel2006,66.75,0.758736176470588,7.58736176470588
Tel2006,67.25,0.865270823529412,8.65270823529412
Tel2006,67.75,0.73036328358209,7.3036328358209
Tel2006,68.25,0.846502222222222,8.46502222222222
Tel2006,68.75,0.778923278688525,7.78923278688525
Tel2006,69.25,0.873237166666667,8.73237166666667
Tel2006,69.75,1.0354614806867,10.354614806867
Tel2006,70.25,1.01102603351955,10.1102603351955
Tel2006,71.25,0.935697133757962,9.35697133757962
Tel2006,71.75,0.8954015,8.954015
Tel2006,72.25,0.7748125,7.748125
Tel2006,72.75,0.821339324324325,8.21339324324325
Tel2006,73.25,0.888930527802724,8.88930527802724
Tel2006,73.75,0.941863760683761,9.41863760683761
Tel2006,74.25,0.871669836065574,8.71669836065574
Tel2006,74.75,0.918248863636364,9.18248863636364
Tel2006,75.25,0.951688888888889,9.51688888888889
Tel2006,76.25,0.76146,7.6146
Tel2006,76.75,0.7611275,7.611275
Tel2006,77.25,0.695568542713568,6.95568542713568
Tel2006,77.75,0.749186666666667,7.49186666666667
Tel2006,78.25,0.71969515625,7.1969515625
Tel2006,78.75,0.97184176369863,9.7184176369863
Tel2006,79.25,0.762291920251836,7.62291920251836
Tel2006,79.75,0.760635555555556,7.60635555555556
Tel2006,80.75,0.790027,7.90027
Tel2006,81.25,0.817629740932643,8.17629740932643
Tel2006,81.75,0.70368298245614,7.0368298245614
Tel2006,82.25,0.831521090909091,8.31521090909091
Tel2006,82.75,0.987252,9.87252
Tel2006,83.25,0.933390243902439,9.33390243902439
Tel2006,83.75,0.876439069767442,8.76439069767442
Tel2006,84.25,0.904465254237288,9.04465254237288
Tel2006,84.75,1.10144148732311,11.0144148732311
Tel2006,85.25,1.06883225806452,10.6883225806452
Tel2006,86.25,1.0496878,10.496878
Tel2006,86.75,1.02792492537313,10.2792492537313
Tel2006,87.25,1.05894577736704,10.5894577736704
Tel2006,87.75,0.99799875,9.9799875
Tel2006,88.25,0.736250597014925,7.36250597014925
Tel2006,88.75,0.680298181818182,6.80298181818182
Tel2006,89.25,1.02548205128205,10.2548205128205
Tel2006,89.75,0.638831052631579,6.38831052631579
Tel2006,90.75,0.95127697368421,9.5127697368421
Tel2006,91.25,1.07562748091603,10.7562748091603
Tel2006,91.75,0.806115452182952,8.06115452182952
Tel2006,92.25,0.876114431818182,8.76114431818182
Tel2006,92.75,1.01530925373134,10.1530925373134
Tel2006,93.25,0.947447682119205,9.47447682119205
Tel2006,93.75,0.653333333333333,6.53333333333333
Tel2006,94.25,0.858433773584906,8.58433773584906
Tel2006,94.75,1.03181184615385,10.3181184615385
Tel2006,95.25,1.09497595628415,10.9497595628415
Tel2006,95.75,0.963460567823344,9.63460567823344
Tel2006,96.25,0.980750158931977,9.80750158931977
Tel2006,96.75,0.917605923488276,9.17605923488276
Tel2006,97.25,0.804357318321392,8.04357318321392
Tel2006,97.75,0.730035182209095,7.30035182209095
Tel2006,98.25,0.491731219600072,4.91731219600072
Tel2006,98.75,0.62877324606912,6.2877324606912
Tel2006,99.25,0.799655907738225,7.99655907738225
Tel2006,99.75,0.74021168704713,7.4021168704713
Tel2006,100.25,0.907132373799041,9.07132373799041
Tel2006,101.25,0.827250939457203,8.27250939457203
Tel2006,101.75,0.873014985014985,8.73014985014985
Tel2006,102.25,1.05916083916084,10.5916083916084
Tel2006,102.75,1.29068265068265,12.9068265068265
Tel2006,103.25,1.27787850162866,12.7787850162866
Tel2006,103.75,1.30463100118273,13.0463100118273
Tel2006,104.25,1.21953897282391,12.1953897282391
Tel2006,104.75,1.29121019825245,12.9121019825245
Tel2006,105.25,1.34816492693111,13.4816492693111
Tel2006,105.75,1.08394105894106,10.8394105894106
Tel2006,106.25,1.07982479059402,10.7982479059402
Tel2006,106.75,0.796430236430236,7.96430236430236
Tel2006,107.25,0.827602829268293,8.27602829268293
Tel2006,107.75,0.88991008991009,8.8991008991009
Tel2006,108.25,0.737579880437023,7.37579880437023
Tel2006,108.75,0.945254745254745,9.45254745254745
Tel2006,109.75,1.03546474745414,10.3546474745414
Tel2006,110.75,1.05611807547291,10.5611807547291
Tel2006,111.75,0.738401221420089,7.38401221420089
Tel2006,112.25,0.905441926494558,9.05441926494558
Tel2006,112.75,0.854609676038248,8.54609676038248
Tel2006,113.25,1.19570797481637,11.9570797481637
Tel2006,113.75,0.760444206955835,7.60444206955835
Tel2006,114.25,0.894474275724276,8.94474275724276
Tel2006,114.75,1.06285190219616,10.6285190219616
Tel2006,115.25,0.986281354051055,9.86281354051055
Tel2006,115.75,1.04219248143161,10.4219248143161
Tel2006,116.25,0.970293903627237,9.70293903627237
Tel2006,116.75,0.921814549087276,9.21814549087276
Tel2006,117.25,1.03626996838778,10.3626996838778
Tel2006,117.75,0.999461762727069,9.99461762727069
Tel2006,118.25,1.05945022719216,10.5945022719216
Tel2006,118.75,0.869711110807001,8.69711110807001
Tel2006,119.75,0.920579420579421,9.20579420579421
Tel2006,120.25,0.949375898826448,9.49375898826448
Tel2006,121.75,0.991669005152151,9.91669005152151
Tel2006,122.25,0.906305228729116,9.06305228729116
Tel2006,122.75,0.782829291920201,7.82829291920201
Tel2006,123.75,0.966576280861995,9.66576280861995
Tel2006,124.25,0.994322344322344,9.94322344322344
Tel2006,124.75,1.03760366617509,10.3760366617509
Tel2006,125.75,1.00844988344988,10.0844988344988
Tel2006,126.25,0.968289774741388,9.68289774741388
Tel2006,126.75,0.789692234411633,7.89692234411633
Tel2006,127.75,0.707159507159507,7.07159507159507
Tel2006,128.25,0.690368455074338,6.90368455074338
Tel2006,128.75,0.668964491842721,6.68964491842721
Tel2006,129.75,0.780129344339871,7.80129344339871
Tel2006,130.25,0.907987012987013,9.07987012987013
Tel2006,130.75,0.699206248297157,6.99206248297157
Tel2006,131.75,0.879944746611413,8.79944746611413
Tel2006,132.25,0.898379542535387,8.98379542535387
Tel2006,132.75,0.892007992007992,8.92007992007992
Tel2006,133.75,0.784229723764607,7.84229723764607
Tel2006,134.25,0.783779600681009,7.83779600681009
Tel2006,134.75,0.841108891108891,8.41108891108891
Tel2006,135.75,0.873105273105273,8.73105273105273
Tel2006,136.25,0.63400206351026,6.3400206351026
Tel2006,136.75,0.693495393495393,6.93495393495393
Tel2006,137.75,0.766017157445729,7.66017157445729
Tel2006,138.25,0.721664775902064,7.21664775902064
Tel2006,138.75,0.764509775938347,7.64509775938347
Tel2006,139.75,0.510475887748615,5.10475887748615
Tel2006,140.25,0.455729636217441,4.55729636217441
Tel2006,140.75,0.577094334237191,5.77094334237191
Tel2006,141.75,0.850449550449551,8.50449550449551
Tel2006,142.25,0.789837748458438,7.89837748458438
Tel2006,142.75,0.78485235694538,7.84852356945381
Tel2006,143.75,0.893934268971088,8.93934268971088
Tel2006,144.25,1.05103532830806,10.5103532830806
Tel2006,144.75,0.74015714015714,7.4015714015714
Tel2006,145.75,0.628548263330872,6.28548263330872
Tel2006,146.25,0.554011644920736,5.54011644920736
Tel2006,146.75,0.890031919300212,8.90031919300212
Tel2006,147.75,0.789932794478249,7.89932794478249
Tel2006,148.25,0.899481987991305,8.99481987991305
Tel2006,148.75,0.647441919782345,6.47441919782345
Tel2006,149.75,0.630594021363252,6.30594021363252
Tel2006,150.25,0.661084370175279,6.61084370175279
Tel2006,150.75,0.606807277229812,6.06807277229812
Tel2006,151.75,1.01867732267732,10.1867732267732
Tel2006,152.25,0.486979686979687,4.86979686979687
Tel2006,152.75,0.456503496503497,4.56503496503497
Tel2006,153.75,0.395310363019801,3.95310363019801
Tel2006,154.25,0.434919466498414,4.34919466498414
Tel2006,154.75,1.09089606046128,10.9089606046128
Tel2006,155.75,1.12087024087024,11.2087024087024
Tel2006,156.25,1.2112800243235,12.112800243235
Tel2006,156.75,1.18288770053476,11.8288770053476
Tel2006,157.75,0.946665275023484,9.46665275023484
Tel2006,158.25,0.85986790986791,8.5986790986791
Tel2006,158.75,0.898929195804196,8.98929195804196
Tel2006,159.75,0.942649269921997,9.42649269921997
Tel2006,160.25,0.724330215239306,7.24330215239306
Tel2006,161.75,0.718498892411936,7.18498892411936
Tel2006,162.25,0.723453761428445,7.23453761428445
PG2208,0.25,3.91545820236206,39.1545820236206
PG2208,0.75,7.62798047065734,76.2798047065734
PG2208,1.25,8.21624374389648,82.1624374389648
PG2208,1.75,8.26773023605346,82.6773023605346
PG2208,2.25,8.6937870979309,86.937870979309
PG2208,2.75,8.72233533859252,87.2233533859252
PG2208,3.25,7.99155020713806,79.9155020713806
PG2208,3.75,7.88951468467712,78.8951468467712
PG2208,4.25,9.01471042633056,90.1471042633056
PG2208,4.75,8.45556545257568,84.5556545257568
PG2208,5.25,7.67257618904113,76.7257618904113
PG2208,5.75,7.54789233207702,75.4789233207702
PG2208,6.25,7.56086659431457,75.6086659431457
PG2208,6.75,7.33530807495117,73.3530807495117
PG2208,7.25,6.85397815704345,68.5397815704345
PG2208,7.75,6.78401446342468,67.8401446342468
PG2208,8.25,6.91908073425292,69.1908073425292
PG2208,8.75,7.98430085182189,79.8430085182189
PG2208,9.75,7.33645868301391,73.3645868301391
PG2208,10.75,7.26673698425292,72.6673698425292
PG2208,11.75,8.11817693710327,81.1817693710327
PG2208,12.75,7.19745421409606,71.9745421409606
PG2208,13.75,8.27284526824951,82.7284526824951
PG2208,14.75,7.42835783958435,74.2835783958435
PG2208,15.75,5.68013334274291,56.8013334274291
PG2208,16.75,7.17053508758544,71.7053508758544
PG2208,17.75,6.4766788482666,64.766788482666
PG2208,18.75,6.78051900863647,67.8051900863647
PG2208,19.75,6.74898529052734,67.4898529052734
PG2208,20.75,7.06580710411071,70.6580710411071
PG2208,21.75,7.12681221961975,71.2681221961975
PG2208,22.75,7.25582408905029,72.5582408905029
PG2208,23.75,6.99256753921508,69.9256753921508
PG2208,24.75,6.99022197723388,69.9022197723388
PG2208,25.75,6.42058873176574,64.2058873176574
PG2208,26.75,6.69105267524719,66.9105267524719
PG2208,27.75,6.65130853652954,66.5130853652954
PG2208,28.75,7.41623044013977,74.1623044013977
PG2208,29.75,7.0935800075531,70.935800075531
PG2208,30.75,7.47702264785766,74.7702264785766
PG2208,31.75,7.77295446395874,77.7295446395874
PG2208,32.75,7.73782467842102,77.3782467842102
PG2208,33.75,7.68230414390563,76.8230414390563
PG2208,34.75,7.12212085723876,71.2212085723876
PG2208,35.75,6.96428751945495,69.6428751945495
PG2208,36.75,7.12784337997436,71.2784337997436
PG2208,37.75,7.25589156150817,72.5589156150817
PG2208,38.75,7.60303378105163,76.0303378105163
PG2208,39.75,6.35167813301086,63.5167813301086
PG2208,40.75,6.43728947639465,64.3728947639465
PG2208,41.75,6.85757374763488,68.5757374763488
PG2208,42.75,6.48296809196472,64.8296809196472
PG2208,43.75,6.87049651145935,68.7049651145935
PG2208,44.75,7.03922963142395,70.3922963142395
PG2208,45.75,7.38510537147521,73.8510537147521
PG2208,46.75,7.14417815208435,71.4417815208435
PG2208,47.75,7.28536462783813,72.8536462783813
PG2208,48.75,7.346,73.46
PG2208,50.5,5.96716475486755,59.6716475486755
PG2208,52.5,6.95497846603393,69.5497846603393
PG2208,54.5,6.95573353767395,69.5573353767395
PG2208,56.5,7.55354666709899,75.5354666709899
PG2208,58.5,7.44507765769958,74.4507765769958
PG2208,60.5,7.63607382774353,76.3607382774353
PG2208,62.5,7.31289982795715,73.1289982795715
PG2208,64.5,8.07746767997741,80.7746767997741
PG2208,66.5,6.45657038688659,64.5657038688659
PG2208,68.5,7.93876218795776,79.3876218795776
PG2208,70.5,7.99891972541809,79.9891972541809
PG2208,72.5,7.43138575553894,74.3138575553894
PG2208,76.5,7.64422726631164,76.4422726631164
PG2208,78.5,7.40486097335815,74.0486097335815
PG2208,80.5,6.893639087677,68.93639087677
PG2208,82.5,7.48597335815429,74.8597335815429
PG2208,86.5,7.67910099029541,76.7910099029541
PG2208,88.5,6.90671205520629,69.0671205520629
PG2208,90.5,7.20179939270019,72.0179939270019
PG2208,92.5,7.2139344215393,72.139344215393
PG2208,96.5,6.68003845214843,66.8003845214843
PG2208,98.5,7.24673533439636,72.4673533439636
PG2208,100.5,6.58637809753417,65.8637809753417
PG2208,102.5,6.36658143997192,63.6658143997192
PG2208,104.5,6.02382016181945,60.2382016181945
PG2208,106.5,5.38317799568176,53.8317799568176
PG2208,108.5,6.19771790504455,61.9771790504455
PG2208,110.5,6.79349374771118,67.9349374771118
PG2208,112.5,6.77893495559692,67.7893495559692
PG2208,114.5,7.07676410675048,70.7676410675048
PG2208,116.5,5.61622142791748,56.1622142791748
PG2208,118.5,6.9933066368103,69.933066368103
PG2208,120.5,7.50380253791809,75.0380253791809
PG2208,122.5,8.27436971664428,82.7436971664428
PG2208,124.5,7.34031057357788,73.4031057357788
PG2208,128.5,7.7671513557434,77.671513557434
PG2208,130.5,6.44672322273254,64.4672322273254
PG2208,132.5,5.42664003372192,54.2664003372192
PG2208,134.5,7.08235645294189,70.8235645294189
PG2208,138.5,7.10870194435119,71.0870194435119
PG2208,140.5,6.86616444587707,68.6616444587707
PG2208,142.5,6.72779750823974,67.2779750823974
PG2208,144.5,6.71236181259155,67.1236181259155
PG2208,146.5,6.425053358078,64.25053358078
PG2208,148.5,7.04258871078491,70.4258871078491
PG2208,150.5,6.7769169807434,67.769169807434
PG2208,152.5,7.26970720291137,72.6970720291137
PG2208,154.5,7.23103809356689,72.3103809356689
PG2208,158.5,7.29032611846923,72.9032611846923
PG2208,160.5,7.18051362037658,71.8051362037658
PG2208,162.5,7.31884431838989,73.1884431838989
PG2208,164.5,7.5713951587677,75.713951587677
PG2208,168.5,7.3123116493225,73.123116493225
PG2208,170.5,6.97002482414245,69.7002482414245
PG2208,172.5,6.34172129631042,63.4172129631042
PG2208,174.5,6.29068446159362,62.9068446159362
PG2208,176.5,6.54757261276245,65.4757261276245
PG2208,178.5,6.81878781318664,68.1878781318664
PG2208,180.5,6.43200993537902,64.3200993537902
PG2208,182.5,7.0685908794403,70.685908794403
PG2208,184.5,6.2306580543518,62.306580543518
PG2208,188.5,7.53649282455444,75.3649282455444
PG2208,190.5,6.72915148735046,67.2915148735046
PG2208,192.5,6.37147426605224,63.7147426605224
PG2208,194.5,6.76128363609313,67.6128363609313
PG2208,198.5,6.96237349510192,69.6237349510192
PG2208,200.5,7.28229808807373,72.8229808807373
PG2208,204.5,5.77024221420288,57.7024221420288
PG2208,206.5,5.81345391273498,58.1345391273498
PG2208,208.5,6.10220146179199,61.0220146179199
PG2208,210.5,5.73630380630493,57.3630380630493
PG2208,212.5,5.70797896385192,57.0797896385192
PG2208,214.5,5.00816369056701,50.0816369056701
PG2208,218.5,5.84086990356445,58.4086990356445
PG2208,220.5,4.98274874687194,49.8274874687194
PG2208,222.5,5.38724064826965,53.8724064826965
PG2208,224.5,5.26147198677062,52.6147198677062
PG2208,226.5,6.21808338165283,62.1808338165283
PG2208,230.5,5.36188602447509,53.6188602447509
PG2208,232.5,5.01658844947814,50.1658844947814
PG2208,234.5,5.56569623947143,55.6569623947143
PG2208,236.5,5.17979073524475,51.7979073524475
PG2208,240.5,5.28906154632568,52.8906154632568
PG2208,242.5,5.56660485267639,55.6660485267639
PG2208,244.5,5.23250126838684,52.3250126838684
PG2208,248.5,4.80864286422729,48.0864286422729
PG2208,250.5,5.17061614990234,51.7061614990234
PG2208,252.5,5.12605357170104,51.2605357170104
PG2208,254.5,4.9514000415802,49.514000415802
PG2208,256.5,4.91325068473815,49.1325068473815
PG2208,260.5,5.62318086624145,56.2318086624145
PG2208,262.5,5.13976001739501,51.3976001739501
PG2208,264.5,5.47576713562011,54.7576713562011
PG2208,266.5,5.18860220909118,51.8860220909118
PG2208,270.5,3.40347552299499,34.0347552299499
PG2208,272.5,4.76364850997924,47.6364850997924
PG2208,274.5,3.32417428493499,33.2417428493499
PG2208,276.5,3.71909892559051,37.1909892559051
PG2208,278.5,4.16058778762817,41.6058778762817
PG2208,280.5,2.54041361808776,25.4041361808776
PG2208,282.5,3.0073173046112,30.073173046112
PG2208,284.5,3.07490742206573,30.7490742206573
PG2208,286.5,2.74345624446868,27.4345624446868
PG2208,291.5,1.2446504831314,12.446504831314
PG2208,294.5,0.879817992448806,8.79817992448806
PG2208,297.5,0.843,8.43
PG2208,300.5,0.88,8.8
PG2208,303.5,0.727,7.27
PG2208,306.5,1.338,13.38
PG2208,309.5,0.321,3.21
PG2208,318.5,1.168,11.68
PG2208,324.5,0.68807891011238,6.8807891011238
PG2208,333.5,0.12616004794836,1.2616004794836
PG2208,342.5,0.705,7.05
